sequence,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,cross_time[0],mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,similarity,response_time,Pass,trialNumber,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,video_file,video_id,Prolific_ID*,date,expName,psychopyVersion,OS,frameRate,mouse_5.clicked_name,mouse_7.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,this_video,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,Experiment.thisRepN,Experiment.thisTrialN,Experiment.thisN,Experiment.thisIndex,Experiment.ran,mouse_9.clicked_name,mouse_6.clicked_name,key_resp.keys,key_resp.rt
"[""group_1/1169.mp4"",""group_1/0927.mp4"",""group_1/1071.mp4"",""group_1/1169.mp4"",""group_1/1158.mp4"",""group_1/0927.mp4"",""group_1/0059.mp4"",""group_1/1703.mp4"",""group_1/0927.mp4"",""group_1/0283.mp4"",""group_1/1169.mp4"",""group_1/1768.mp4"",""group_1/0927.mp4"",""group_1/2138.mp4"",""group_1/1169.mp4"",""group_1/1375.mp4"",""group_1/0927.mp4"",""group_1/1292.mp4"",""group_1/1169.mp4"",""group_1/1791.mp4"",""group_1/1071.mp4"",""group_1/1292.mp4"",""group_1/1158.mp4"",""group_1/1375.mp4"",""group_1/1071.mp4"",""group_1/2138.mp4"",""group_1/1158.mp4"",""group_1/1768.mp4"",""group_1/1071.mp4"",""group_1/0283.mp4"",""group_1/1158.mp4"",""group_1/1703.mp4"",""group_1/1071.mp4"",""group_1/0059.mp4"",""group_1/1158.mp4"",""group_1/1791.mp4"",""group_1/0059.mp4"",""group_1/1292.mp4"",""group_1/1703.mp4"",""group_1/1375.mp4"",""group_1/0059.mp4"",""group_1/2138.mp4"",""group_1/1703.mp4"",""group_1/1768.mp4"",""group_1/0059.mp4"",""group_1/0283.mp4"",""group_1/1703.mp4"",""group_1/1791.mp4"",""group_1/0283.mp4"",""group_1/1292.mp4"",""group_1/1768.mp4"",""group_1/1375.mp4"",""group_1/0283.mp4"",""group_1/2138.mp4"",""group_1/1768.mp4"",""group_1/1791.mp4"",""group_1/2138.mp4"",""group_1/1292.mp4"",""group_1/1375.mp4"",""group_1/1791.mp4"",""group_1/1292.mp4"",""group_1/1375.mp4"",""group_1/2138.mp4"",""group_1/1768.mp4"",""group_1/0283.mp4"",""group_1/1703.mp4"",""group_1/0059.mp4"",""group_1/1158.mp4"",""group_1/1071.mp4"",""group_1/0927.mp4"",""group_1/1791.mp4""]",0.055555556,-0.414814843,1,0,0,image,0.055555556,-0.414814843,1,0,0,image_2,0.055555556,-0.414814843,1,0,0,image,-0.025925869,-0.388888889,1,0,0,image,-0.025925869,-0.388888889,1,0,0,image,0.007407464,0.000925912,1,0,0,center_square_3,1,0.007407464,0.000925912,0,0,0,3,72.1213,1,1,0.007407464,0.000925912,0,0,0,0,0,0,0,1,videos/0001.mp4,1,hoshikemmei,2024-06-26_20h40.38.502,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.049074131,0.139814801,1,0,0,4,75.8755,1,2,-0.002777778,0.006481467,1,0,0,0,1,1,1,1,videos/0002.mp4,2,hoshikemmei,2024-06-26_20h40.38.502,demoExp_V2,2021.2.3,Win32,59.88023952,response1disk,center_square,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,0.090740797,-0.053703732,1,0,0,2,86.1399,1,3,0.00648151,0.011111111,1,0,0,0,2,2,2,1,videos/0003.mp4,3,hoshikemmei,2024-06-26_20h40.38.502,demoExp_V2,2021.2.3,Win32,59.88023952,response3disk,center_square,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.00648151,0.011111111,1,0,0,4,96.2729,1,4,-0.002777778,-0.002777778,1,0,0,0,3,3,3,1,videos/0004.mp4,4,hoshikemmei,2024-06-26_20h40.38.502,demoExp_V2,2021.2.3,Win32,59.88023952,response1disk,center_square,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,-0.101851824,0.021296268,1,0,0,-3,104.1388,1,5,-0.006481425,-0.000925954,1,0,0,0,4,4,4,1,videos/0005.mp4,5,hoshikemmei,2024-06-26_20h40.38.502,demoExp_V2,2021.2.3,Win32,59.88023952,response7disk,center_square,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,0.044444444,-0.078703732,1,0,0,1,119.9048,1,6,0.003703732,-0.004629644,1,0,0,0,5,5,5,1,videos/0006.mp4,6,hoshikemmei,2024-06-26_20h40.38.502,demoExp_V2,2021.2.3,Win32,59.88023952,response3disk,center_square,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001851908,0.000925912,1,0,0,center_square_3,0.9,,,,,,3,139.633,1,1,,,,,,,,,,,,,hoshikemmei,2024-06-26_20h40.38.502,demoExp_V2,2021.2.3,Win32,59.88023952,,,-0.031481425,-0.362037065,1,0,0,image,0.001851908,0.000925912,0,0,0,group_1/1169.mp4,0.001851908,0.000925912,0,0,0,0,0,0,0,1,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,-1,147.7881,1,2,,,,,,,,,,,,,hoshikemmei,2024-06-26_20h40.38.502,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.071296268,-0.103703732,1,0,0,group_1/0927.mp4,-0.005555556,-0.002777778,1,0,0,1,0,1,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,3,154.5026,1,3,,,,,,,,,,,,,hoshikemmei,2024-06-26_20h40.38.502,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,0.115740797,0.023148134,1,0,0,group_1/1071.mp4,-0.002777778,0.005555556,1,0,0,2,0,2,0,1,response1disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,-1,169.3851,1,4,,,,,,,,,,,,,hoshikemmei,2024-06-26_20h40.38.502,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.029629601,-0.105555556,1,0,0,group_1/1169.mp4,0.001851908,0.001851824,1,0,0,3,0,3,0,1,response5disk_2,center_square_2,,
