sequence,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.clicked_name,mouse_2.x,mouse_2.y,mouse_2.leftButton,mouse_2.midButton,mouse_2.rightButton,mouse_2.clicked_name,mouse_12.x,mouse_12.y,mouse_12.leftButton,mouse_12.midButton,mouse_12.rightButton,mouse_12.clicked_name,mouse_3.x,mouse_3.y,mouse_3.leftButton,mouse_3.midButton,mouse_3.rightButton,mouse_3.clicked_name,mouse_11.x,mouse_11.y,mouse_11.leftButton,mouse_11.midButton,mouse_11.rightButton,mouse_11.clicked_name,mouse_8.x,mouse_8.y,mouse_8.leftButton,mouse_8.midButton,mouse_8.rightButton,mouse_8.clicked_name,cross_time[0],mouse_5.x,mouse_5.y,mouse_5.leftButton,mouse_5.midButton,mouse_5.rightButton,similarity,response_time,Pass,trialNumber,mouse_7.x,mouse_7.y,mouse_7.leftButton,mouse_7.midButton,mouse_7.rightButton,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trials.ran,video_file,video_id,Prolific_ID*,date,expName,psychopyVersion,OS,frameRate,mouse_5.clicked_name,mouse_7.clicked_name,mouse_4.x,mouse_4.y,mouse_4.leftButton,mouse_4.midButton,mouse_4.rightButton,mouse_4.clicked_name,mouse_9.x,mouse_9.y,mouse_9.leftButton,mouse_9.midButton,mouse_9.rightButton,this_video,mouse_6.x,mouse_6.y,mouse_6.leftButton,mouse_6.midButton,mouse_6.rightButton,Experiment.thisRepN,Experiment.thisTrialN,Experiment.thisN,Experiment.thisIndex,Experiment.ran,mouse_9.clicked_name,mouse_6.clicked_name,key_resp.keys,key_resp.rt
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,-2,199.3355,1,5,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.083333333,-0.028703704,1,0,0,group_1/1703.mp4,-0.006481481,-0.000925926,1,0,0,4,0,4,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,-3,207.4447,1,6,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.084259259,0.016666667,1,0,0,group_1/1158.mp4,-0.005555556,-0.012962963,1,0,0,5,0,5,0,1,response7disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,-2,212.4668,1,7,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.048148148,-0.016666667,1,0,0,group_1/0059.mp4,-0.006481481,0,1,0,0,6,0,6,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,,,,,,3,217.9729,1,8,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,0.051851852,0.018518519,1,0,0,group_1/1169.mp4,0.000925926,0,1,0,0,7,0,7,0,1,response1disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,-1,225.6148,1,9,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.042592593,-0.062962963,1,0,0,group_1/1158.mp4,-0.001851852,-0.006481481,1,0,0,8,0,8,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,-1,232.539,1,10,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.026851852,-0.032407407,1,0,0,group_1/1071.mp4,-0.003703704,0.000925926,1,0,0,9,0,9,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,-2,250.0916,1,11,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.074074074,-0.027777778,1,0,0,group_1/0283.mp4,-0.007407407,-0.001851852,1,0,0,10,0,10,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,,-2,257.4499,1,12,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.061111111,-0.023148148,1,0,0,group_1/1768.mp4,-0.006481481,-0.00462963,1,0,0,11,0,11,0,1,response5disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9,,,,,,-3,265.4085,1,13,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.062962963,0.013888889,1,0,0,group_1/1158.mp4,-0.010185185,-0.001851852,1,0,0,12,0,12,0,1,response7disk_2,center_square_2,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,-3,270.264,1,14,,,,,,,,,,,,,tachishogo,2024-06-25_15h52.00.420,demoExp_V2,2021.2.3,Win32,59.88023952,,,,,,,,,-0.035185185,0.018518519,1,0,0,group_1/1375.mp4,-0.009259259,-0.003703704,1,0,0,13,0,13,0,1,response7disk_2,center_square_2,,
